"date","pixel","ndvi_raw","ndvi_qc","type","ndvi_filtered"
2010-05-09,"44_43",0.6046,2112,"TERA",NA
2010-05-25,"44_43",0.6157,2112,"TERA",NA
2010-06-10,"44_43",0.5576,4160,"TERA",NA
2010-06-26,"44_43",0.6504,2112,"TERA",NA
2010-07-12,"44_43",0.6613,35217,"TERA",NA
2010-07-28,"44_43",0.7048,4233,"TERA",NA
2010-08-13,"44_43",0.4691,2058,"TERA",NA
2010-08-29,"44_43",0.1858,4106,"TERA",NA
2010-09-14,"44_43",0.7489,2181,"TERA",NA
2010-09-30,"44_43",0.7569,2112,"TERA",NA
2010-10-16,"44_43",0.6713,2112,"TERA",NA
2010-11-01,"44_43",0.6848,2112,"TERA",NA
2010-11-17,"44_43",0.5931,2112,"TERA",NA
2010-12-03,"44_43",0.5774,2112,"TERA",NA
2010-12-19,"44_43",0.4789,4164,"TERA",NA
2011-01-01,"44_43",0.4725,2112,"TERA",NA
2011-01-17,"44_43",0.4582,2112,"TERA",NA
2011-02-02,"44_43",0.4748,4160,"TERA",NA
2011-02-18,"44_43",0.4606,2112,"TERA",NA
2011-03-06,"44_43",0.556,2112,"TERA",NA
2011-03-22,"44_43",0.697,2112,"TERA",NA
2011-04-07,"44_43",0.7015,2112,"TERA",NA
2011-04-23,"44_43",0.7052,2112,"TERA",NA
2011-05-09,"44_43",0.6506,4160,"TERA",NA
2011-05-25,"44_43",0.668,2253,"TERA",NA
2011-06-10,"44_43",0.5014,2181,"TERA",NA
2011-06-26,"44_43",0.5757,3478,"TERA",NA
2011-07-12,"44_43",0.6654,2116,"TERA",NA
2011-07-28,"44_43",0.6849,4164,"TERA",NA
2011-08-13,"44_43",0.5677,2058,"TERA",NA
2011-08-29,"44_43",0.7175,2181,"TERA",NA
2011-09-14,"44_43",0.675,2181,"TERA",NA
2011-09-30,"44_43",0.6446,2112,"TERA",NA
2011-10-16,"44_43",0.6138,2112,"TERA",NA
2011-11-01,"44_43",0.6145,4160,"TERA",NA
2011-11-17,"44_43",0.5924,2441,"TERA",NA
2011-12-03,"44_43",0.566,2112,"TERA",NA
2011-12-19,"44_43",0.5325,4164,"TERA",NA
2012-01-01,"44_43",0.4961,4160,"TERA",NA
2012-01-17,"44_43",0.4803,2112,"TERA",NA
2012-02-02,"44_43",0.4749,4229,"TERA",NA
2012-02-18,"44_43",0.486,2112,"TERA",NA
2012-03-05,"44_43",0.541,4160,"TERA",NA
2012-03-21,"44_43",0.5973,2112,"TERA",NA
2012-04-06,"44_43",0.5232,2181,"TERA",NA
2012-04-22,"44_43",0.6032,4164,"TERA",NA
2012-05-08,"44_43",0.5588,4160,"TERA",NA
2012-05-24,"44_43",0.6346,4365,"TERA",NA
2012-06-09,"44_43",0.6624,4164,"TERA",NA
2012-06-25,"44_43",0.638,2181,"TERA",NA
2012-07-11,"44_43",0.6512,34888,"TERA",NA
2012-07-27,"44_43",0.6391,37141,"TERA",NA
2012-08-12,"44_43",0.6467,4369,"TERA",NA
2012-08-28,"44_43",0.6936,2441,"TERA",NA
2012-09-13,"44_43",0.6703,2441,"TERA",NA
2012-09-29,"44_43",0.5439,35217,"TERA",NA
2012-10-15,"44_43",0.6336,4160,"TERA",NA
2012-10-31,"44_43",0.6348,2112,"TERA",NA
2012-11-16,"44_43",0.5784,2112,"TERA",NA
2012-12-02,"44_43",0.5796,2112,"TERA",NA
2012-12-18,"44_43",0.52,2116,"TERA",NA
2013-01-01,"44_43",0.5061,2112,"TERA",NA
2013-01-17,"44_43",0.5013,2112,"TERA",NA
2013-02-02,"44_43",0.4509,4160,"TERA",NA
2013-02-18,"44_43",0.5212,4160,"TERA",NA
2013-03-06,"44_43",0.4335,4160,"TERA",NA
2013-03-22,"44_43",0.5124,4160,"TERA",NA
2013-04-07,"44_43",0.5363,4229,"TERA",NA
2013-04-23,"44_43",0.6443,2112,"TERA",NA
2013-05-09,"44_43",0.4872,2112,"TERA",NA
2013-05-25,"44_43",0.6367,4160,"TERA",NA
2013-06-10,"44_43",0.6547,4233,"TERA",NA
2013-06-26,"44_43",0.666,4164,"TERA",NA
2013-07-12,"44_43",0.3082,4106,"TERA",NA
2013-07-28,"44_43",0.6834,2112,"TERA",NA
2013-08-13,"44_43",0.7398,4160,"TERA",NA
2013-08-29,"44_43",0.7632,4233,"TERA",NA
2013-09-14,"44_43",0.7462,2112,"TERA",NA
2013-09-30,"44_43",0.7449,4160,"TERA",NA
2013-10-16,"44_43",0.6874,2112,"TERA",NA
2013-11-01,"44_43",0.7086,2112,"TERA",NA
2013-11-17,"44_43",0.6551,2112,"TERA",NA
2013-12-03,"44_43",0.644,2112,"TERA",NA
2013-12-19,"44_43",0.5679,2116,"TERA",NA
2014-01-01,"44_43",0.5798,2112,"TERA",NA
2014-01-17,"44_43",0.5608,2112,"TERA",NA
2014-02-02,"44_43",0.5521,2112,"TERA",NA
2014-02-18,"44_43",0.5541,2112,"TERA",NA
2014-03-06,"44_43",0.6151,2112,"TERA",NA
2014-03-22,"44_43",0.6017,2112,"TERA",NA
2014-04-07,"44_43",0.6039,37141,"TERA",NA
2014-04-23,"44_43",0.6879,2112,"TERA",NA
2014-05-09,"44_43",0.6898,2112,"TERA",NA
2014-05-25,"44_43",0.6166,4365,"TERA",NA
2014-06-10,"44_43",0.6783,4233,"TERA",NA
2014-06-26,"44_43",0.6242,35148,"TERA",NA
2014-07-12,"44_43",0.2393,4106,"TERA",NA
2014-07-28,"44_43",0.6757,2181,"TERA",NA
2014-08-13,"44_43",0.673,4160,"TERA",NA
2014-08-29,"44_43",0.6612,35148,"TERA",NA
2014-09-14,"44_43",0.5878,2112,"TERA",NA
2014-09-30,"44_43",0.7362,4160,"TERA",NA
2014-10-16,"44_43",0.6876,4160,"TERA",NA
2014-11-01,"44_43",0.5998,2112,"TERA",NA
2014-11-17,"44_43",0.5645,4160,"TERA",NA
2014-12-03,"44_43",0.5664,2112,"TERA",NA
2014-12-19,"44_43",0.5473,2116,"TERA",NA
2015-01-01,"44_43",0.5013,2112,"TERA",NA
2015-01-17,"44_43",0.5358,2112,"TERA",NA
2015-02-02,"44_43",0.5229,2112,"TERA",NA
2015-02-18,"44_43",0.4829,4164,"TERA",NA
2015-03-06,"44_43",0.4936,4160,"TERA",NA
2015-03-22,"44_43",0.5896,2112,"TERA",NA
2015-04-07,"44_43",0.6393,2112,"TERA",NA
2015-04-23,"44_43",0.6433,4160,"TERA",NA
2015-05-09,"44_43",0.6791,4160,"TERA",NA
2015-05-25,"44_43",0.6717,2372,"TERA",NA
2015-06-10,"44_43",0.5396,4106,"TERA",NA
2015-06-26,"44_43",0.6055,2372,"TERA",NA
2015-07-12,"44_43",0.644,2181,"TERA",NA
2015-07-28,"44_43",0.6029,5142,"TERA",NA
2015-08-13,"44_43",0.6492,2441,"TERA",NA
2015-08-29,"44_43",0.3044,4110,"TERA",NA
2015-09-14,"44_43",0.6658,4164,"TERA",NA
2015-09-30,"44_43",0.6807,4164,"TERA",NA
2015-10-16,"44_43",0.6747,2112,"TERA",NA
2015-11-01,"44_43",0.6255,2112,"TERA",NA
2015-11-17,"44_43",0.6579,4164,"TERA",NA
2015-12-03,"44_43",0.5936,2112,"TERA",NA
2015-12-19,"44_43",0.5605,4168,"TERA",0.5605
2016-01-01,"44_43",0.5686,2112,"TERA",NA
2016-01-17,"44_43",0.5287,2112,"TERA",NA
2016-02-02,"44_43",0.5683,2112,"TERA",NA
2016-02-18,"44_43",0.491,2112,"TERA",NA
2016-03-05,"44_43",0.4896,2112,"TERA",NA
2016-03-21,"44_43",0.4404,4160,"TERA",NA
2016-04-06,"44_43",0.5976,2112,"TERA",NA
2016-04-22,"44_43",0.6287,35148,"TERA",NA
2016-05-08,"44_43",0.6859,2112,"TERA",NA
2016-05-24,"44_43",0.713,35148,"TERA",NA
2016-06-09,"44_43",0.6406,2058,"TERA",NA
2016-06-25,"44_43",0.7453,2441,"TERA",NA
2016-07-11,"44_43",0.7488,2441,"TERA",NA
2016-07-27,"44_43",0.6884,4365,"TERA",NA
2016-08-12,"44_43",0.8112,2441,"TERA",NA
2016-08-28,"44_43",0.7661,2372,"TERA",NA
2016-09-13,"44_43",0.6915,4164,"TERA",NA
2016-09-29,"44_43",0.72,4160,"TERA",NA
2016-10-15,"44_43",0.6725,4160,"TERA",NA
2016-10-31,"44_43",0.6495,4160,"TERA",NA
2016-11-16,"44_43",0.626,2112,"TERA",NA
